Date,Open,High,Low,Close*,Adj Close**,Volume,Year,Month,Day,DayOfWeek,Daily_Return,Volatility,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Price_Momentum,Volume_MA5,Volume_MA20
2020-08-21,27758.13,27959.48,27686.78,27930.33,27930.33,372720000,2020,8,21,4,-1.335749101152084,1.2623783209336745,28262.283999999996,28139.491500000004,27938.179400000005,53.06780961476501,104.58911672208342,107.73638712904075,28139.491500000004,28957.466373507345,27321.516626492663,-0.02525103938839668,365286000.0,443777750.0
2020-08-20,27622.68,27781.46,27526.25,27739.73,27739.73,304550000,2020,8,20,3,-0.6824122736824201,1.206510838456638,28111.776,28143.607,27962.942000000003,52.3453594693531,57.40501576751194,97.67011285673499,28143.607,28952.143211341463,27335.070788658537,-0.02641207597709838,345328000.0,431364937.5
2020-08-19,27811.26,27920.42,27647.67,27692.88,27692.88,311460000,2020,8,19,2,-0.16889133383778399,1.1897511309795785,27983.968,28133.152000000002,27983.6174,46.916295718758796,16.04590515333257,81.34527131605451,28133.152000000002,28960.042994520332,27306.26100547967,-0.022555478061493828,342206000.0,425076437.5
2020-08-18,27853.48,27891.12,27668.79,27778.07,27778.07,276170000,2020,8,18,1,0.30762419798879836,1.186762705835947,27889.894,28120.4365,28008.7798,53.78650856533975,-9.745032281171007,63.1272105966094,28120.4365,28961.551168548365,27279.321831451634,-0.016651184985790324,329756000.0,418052437.5
2020-08-17,27970.05,27999.81,27816.4,27844.91,27844.91,286860000,2020,8,17,0,0.24062146866214995,1.1881524111045954,27797.184,28112.902000000002,28016.4142,45.340149683957414,-24.50858688335211,45.60005110061711,28112.902000000002,28961.3924593936,27264.411540606405,-0.016374963526804343,310352000.0,411669437.5
2020-08-14,27828.93,27977.81,27759.39,27931.02,27931.02,275540000,2020,8,14,4,0.30924862030439204,1.1904410495130369,27797.321999999996,28109.786500000006,28021.327,44.01382227650512,-28.927000467585458,30.6946407869766,28109.786500000006,28960.580031193622,27258.99296880639,2.4704326801572307e-05,290916000.0,406408937.5
2020-08-13,27922.51,27986.1,27789.78,27896.72,27896.72,360160000,2020,8,13,3,-0.1228025328111837,1.1590618008159583,27828.72,28121.340500000002,28012.55,23.222436758699843,-34.79525042141904,17.59666254529747,28121.340500000002,28952.794151215036,27289.88684878497,0.005659391782111944,302038000.0,402650437.5
2020-08-12,27860.24,28043.89,27843.32,27976.84,27976.84,340210000,2020,8,12,2,0.2872022230570481,1.1535123299447763,27885.512,28143.453499999996,28004.813599999998,32.14594611910175,-32.60501604995807,7.556326826246362,28143.453499999996,28931.597207417613,27355.30979258238,0.010253899197194327,307788000.0,397518437.5
2020-08-11,27961.64,28154.88,27624.51,27686.91,27686.91,428220000,2020,8,11,1,-1.0363214716172409,1.13087723639854,27867.28,28130.7755,27994.3354,30.919099900376906,-53.645772413630766,-4.684093021729064,28130.7755,28940.52853892956,27321.02246107044,-0.003281725476247943,338198000.0,395899937.5
2020-08-10,27488.21,27803.86,27488.21,27791.44,27791.44,360340000,2020,8,10,0,0.37754303387411703,1.0743446301070434,27856.586,28145.302999999996,27983.9884,26.411203194660914,-61.180772158229956,-15.983428849029243,28145.302999999996,28917.006078649927,27373.599921350065,-0.001920279146170767,352894000.0,386276625.0
2020-08-07,27321.68,27456.24,27223.55,27433.48,27433.48,321170000,2020,8,7,4,-1.2880224990140854,0.9753114872751818,27757.078,28110.3115,27968.7496,23.8494178550787,-94.94225888510482,-31.77519485624436,28110.3115,28945.183926110003,27275.439073889997,-0.017813169730285572,362020000.0,374694812.5
2020-08-06,27170.82,27394.1,27145.25,27386.98,27386.98,322460000,2020,8,6,3,-0.16950091639850173,0.9617757242984106,27655.129999999997,28065.023999999998,27944.363,25.27060128967419,-124.02100479493674,-50.22435684398285,28065.023999999998,28954.69805551863,27175.349944481364,-0.01827239904906386,354480000.0,363177500.0
2020-08-05,26924.78,27221.67,26924.78,27201.52,27201.52,366000000,2020,8,5,2,-0.6771830994143913,0.6545867508748825,27500.066000000003,27970.075,27918.509400000003,23.990082184701876,-160.18468315967039,-72.21642210712037,27970.075,28797.60677753819,27142.543222461813,-0.027712922545934382,359638000.0,354502000.0
2020-08-04,26664.61,26832.72,26597.82,26828.47,26828.47,346350000,2020,8,4,1,-1.3714307141659665,0.6368298239487308,27328.378000000004,27879.215500000002,27884.798800000004,18.180059082289446,-216.45155728406826,-101.06344914250995,27879.215500000002,28789.34330044902,26969.087699550983,-0.031005265665254744,343264000.0,350649000.0
2020-08-03,26542.32,26707.26,26534.38,26664.4,26664.4,439380000,2020,8,3,0,-0.6115518328104419,0.6326120068166983,27102.97,27790.933,27844.4906,20.023111422631118,-271.1568112871282,-135.08212157143362,27790.933,28811.878069813458,26769.987930186544,-0.04055349416942766,359072000.0,346752000.0
2020-07-31,26409.33,26440.02,26013.59,26428.32,26428.32,488050000,2020,7,31,4,-0.8853752568968476,0.5877533552713495,26901.938000000002,27679.6555,27796.3066,19.60092536358529,-329.7595395084754,-174.017605158842,27679.6555,28786.139951876634,26573.171048123368,-0.03663990131766004,392448000.0,352667500.0
2020-07-30,26367.42,26374.93,25992.28,26313.65,26313.65,351540000,2020,7,30,3,-0.43389061431070575,0.5865828366234893,26687.272000000004,27570.7245,27750.8416,19.003420516808106,-381.06287883279947,-215.4266598936335,27570.7245,28765.782014217093,26375.666985782907,-0.03919125073301244,398264000.0,350027500.0
2020-07-29,26388.44,26602.45,26375.39,26539.57,26539.57,347580000,2020,7,29,2,0.8585658013996467,0.6480986383316879,26554.882,27481.107,27713.1228,23.822044860792815,-398.89309763296114,-252.11994744149905,27481.107,28704.304430669792,26257.909569330208,-0.02433503715968821,394580000.0,351053000.0
2020-07-28,26529.45,26556.84,26361.71,26379.28,26379.28,361090000,2020,7,28,1,-0.6039660778226708,0.6510397144909232,26465.044,27387.648999999998,27674.639199999998,20.198536797628208,-421.1035186572153,-285.9166616846423,27387.648999999998,28649.021822147297,26126.2761778527,-0.01674303454501891,397528000.0,352186500.0
2020-07-27,26447.67,26625.46,26426.92,26584.77,26584.77,400930000,2020,7,27,0,0.7789825954309659,0.6876237316311448,26449.118,27301.464500000002,27650.879399999998,23.89339000996749,-417.31358050063864,-312.1960454478416,27301.464500000002,28533.126454926278,26069.802545073726,-0.0029863788422016535,389838000.0,353039000.0
2020-07-24,26533.41,26625.7,26402.86,26469.89,26469.89,494170000,2020,7,24,4,-0.432127116390324,0.645147738334005,26457.432,27228.442499999997,27617.3044,23.16929615073613,-418.75276193920945,-333.50738874611517,27228.442499999997,28476.186413126958,25980.698586873037,0.0015729338830465789,391062000.0,359111500.0
2020-07-23,26955.97,26973.85,26560.04,26652.33,26652.33,419800000,2020,7,23,3,0.6892359582907348,0.6709619146858754,26525.167999999998,27174.072500000002,27596.6948,26.0162896058698,-400.5545962635697,-346.91683024960605,27174.072500000002,28422.775145699492,25925.369854300512,0.012870886403064663,404714000.0,364874000.0
2020-07-22,26824.56,27035.24,26794.19,27005.84,27005.84,404340000,2020,7,22,2,1.3263755926780085,0.7526619463769171,26618.422,27139.720500000003,27580.473599999998,37.94502362957326,-353.53182148905034,-348.2398284974949,27139.720500000003,28365.927030767507,25913.5139692325,0.017568860384701068,416066000.0,369518000.0
2020-07-21,26833.14,27025.38,26766.22,26840.4,26840.4,364930000,2020,7,21,1,-0.6126082358482443,0.7530895919021082,26710.646,27092.837,27561.647600000004,33.521845198491945,-325.8592563923303,-343.763714076462,27092.837,28287.57617810629,25898.09782189371,0.017480386121228486,416834000.0,373956000.0
2020-07-20,26660.29,26765.02,26504.2,26680.87,26680.87,309390000,2020,7,20,0,-0.5943652106526032,0.7523391761928188,26729.865999999998,27034.635,27546.211799999997,35.99706772149308,-313.19101585909084,-337.6491744329878,27034.635,28187.801044397103,25881.468955602893,0.0036148516613083714,398526000.0,375082500.0
2020-07-17,26774.62,26808.43,26619.88,26671.95,26671.95,296460000,2020,7,17,4,-0.03343219317810675,0.7437297579379134,26770.278000000002,26971.6815,27527.969600000004,36.5075950561374,-300.4081947477607,-330.2009784959424,26971.6815,28054.10403895888,25889.258961041116,0.007633579134631807,358984000.0,376128500.0
2020-07-16,26746.57,26879.16,26590.01,26734.71,26734.71,287330000,2020,7,16,3,0.23530338051773736,0.7506672767928128,26786.753999999997,26913.581,27519.1846,40.763736372450055,-281.96321302523575,-320.5534254018011,26913.581,27908.116493727088,25919.04550627291,0.00309091175143017,332490000.0,372487000.0
2020-07-15,27009.81,27071.33,26692.48,26870.1,26870.1,384900000,2020,7,15,2,0.506420305288513,0.7598509465391577,26759.606,26858.244,27520.277799999996,50.909194152154015,-253.49841864974587,-307.1424240513901,26858.244,27717.66317402565,25998.82482597435,-0.005026320232957127,328602000.0,374721500.0
2020-07-14,26044.17,26690.52,25994.98,26642.59,26642.59,401640000,2020,7,14,1,-0.8467032128648522,0.7499705233912775,26720.044,26806.028,27517.867000000002,49.53651560036209,-246.45701657607788,-295.00534255632766,26806.028,27575.66842859174,26036.387571408257,-0.007369860359756286,335944000.0,373392500.0
2020-07-13,26225.07,26639.09,26044.23,26085.8,26085.8,425320000,2020,7,13,0,-2.089849372752428,0.8482988744051552,26601.03,26720.745999999996,27493.8194,43.59426079280652,-282.54791789640876,-292.5138576243439,26720.745999999996,27403.75428707977,26037.73771292022,-0.022303245733741095,359130000.0,376641500.0
2020-07-10,25690.35,26101.32,25637.5,26075.3,26075.3,338170000,2020,7,10,4,-0.040251784495781706,0.8181454053255258,26481.7,26652.837,27472.3714,45.36170345259728,-308.4419526300444,-295.69947662548407,26652.837,27306.934153508562,25998.739846491437,-0.022369942955052124,367472000.0,377491500.0
2020-07-09,26094.92,26103.28,25523.51,25706.09,25706.09,387610000,2020,7,9,3,-1.4159376881569874,0.8581562291482258,26275.976000000002,26568.7925,27433.3448,34.637219555712846,-354.66694334579734,-307.4929699695467,26568.7925,27256.78715076526,25880.79784923474,-0.038475076034114375,387528000.0,380749000.0
2020-07-08,25950.06,26109.49,25816.25,26067.28,26067.28,337300000,2020,7,8,2,1.4050756065975056,0.9345215836415883,26115.412,26512.0805,27396.6508,44.645725504194175,-358.0284381419515,-317.6000636040277,26512.0805,27166.650622825888,25857.510377174112,-0.02987781958384972,378008000.0,379314000.0
2020-07-07,26172.01,26174.93,25866.58,25890.18,25890.18,346820000,2020,7,7,1,-0.6793957789228422,0.9014250843970347,25964.93,26465.166000000005,27353.8068,37.96275436109481,-370.70962707748913,-328.22197629872,26465.166000000005,27157.65703768356,25772.67496231645,-0.028240872978190223,367044000.0,379337500.0
2020-07-06,25996.08,26297.53,25996.08,26287.03,26287.03,340690000,2020,7,6,0,1.5328205520394267,0.9714486294939817,26005.176,26446.297499999997,27319.6354,47.11316834746805,-344.76287052183034,-331.5301551433421,26446.297499999997,27136.49214362745,25756.102856372545,0.007714158661033865,350118000.0,374403000.0
2020-07-02,25936.45,26204.41,25778.12,25827.36,25827.36,349130000,2020,7,2,3,-1.748657037329815,1.0273093870512726,25955.588,26416.249499999998,27276.316000000003,38.024370204130165,-357.1741254081717,-336.658949196308,26416.249499999998,27159.988823497995,25672.510176502,-0.00950861543299597,352310000.0,367457000.0
2020-07-01,25879.38,26019.31,25713.61,25734.97,25734.97,373180000,2020,7,1,2,-0.35772142410218644,1.0261857196185362,25961.364,26387.315499999997,27237.702600000004,30.038168538443358,-370.19782510079676,-343.36672437720574,26387.315499999997,27190.50983761068,25584.121162389314,0.0011234691857067158,349424000.0,368539000.0
2020-06-30,25512.43,25905.38,25475.14,25812.88,25812.88,410780000,2020,6,30,1,0.3027398127916969,1.0060133714885156,25910.484,26350.981,27203.2686,33.40418384091579,-369.9677570525564,-348.6869309122759,26350.981,27190.11792840877,25511.84407159123,-0.009759361160811442,364120000.0,371699000.0
2020-06-29,25152.45,25601.15,25096.16,25595.8,25595.8,378070000,2020,6,29,0,-0.8409755129997198,1.013212159033516,25851.608,26311.807,27156.3752,32.794527585649135,-382.88827060960466,-355.5271988517417,26311.807,27216.010248085706,25407.603751914296,-0.011370334234833468,370370000.0,372548000.0
2020-06-26,25641.69,25641.69,24971.03,25015.55,25015.55,552806250,2020,6,26,4,-2.2669734878378534,1.0927012265572464,25597.312,26233.345999999998,27106.6684,27.764055200558374,-434.9355302841068,-371.4088651382147,26233.345999999998,27296.229122855362,25170.462877144633,-0.04836910065534217,412793250.0,380141812.5
2020-06-25,25365.22,25769.61,25209.79,25745.6,25745.6,384560000,2020,6,25,3,2.1206891658952953,1.3069069927066324,25580.96,26197.1315,27058.914200000003,38.739358226185054,-412.51916073809844,-379.63092425819144,26197.1315,27275.325489714283,25118.937510285716,-0.0031656352023591294,419879250.0,374661312.5
2020-06-24,25992.96,25992.96,25296.73,25445.94,25445.94,450120000,2020,6,24,2,-1.163927039960222,1.3114136643770917,25523.154,26136.811999999998,27001.9784,34.3710493046776,-414.15990641301323,-386.53672068915586,26136.811999999998,27242.414953484586,25031.20904651541,-0.011231021446693079,435267250.0,376177312.5
2020-06-23,26159.39,26314.97,26105.97,26156.1,26156.1,389980000,2020,6,23,1,2.1206891658952953,1.4373291658629854,25591.798,26094.325,26943.090399999997,45.17257050771906,-354.07467973196253,-380.0443124977172,26094.325,27121.867744902724,25066.782255097278,0.013296462851103641,431107250.0,375459312.5
2020-06-22,25865.08,26059.81,25667.68,26024.96,26024.96,351780000,2020,6,22,0,-0.5013744403791098,1.43565898152692,25677.629999999997,26053.553,26890.6764,49.34058216060141,-313.4256311387471,-366.7205762259232,26053.553,27019.302876932874,25087.803123067126,0.016766813305307826,425849250.0,374801812.5
2020-06-19,26213.1,26451.44,25759.66,25871.46,25871.46,552806250,2020,6,19,4,-0.5898183897304787,1.435584335708116,25848.811999999998,26013.0825,26839.5046,47.857094799165715,-290.25129812538944,-351.42672060581646,26013.0825,26934.987841931095,25091.177158068906,0.03421511819648182,425849250.0,386972625.0
2020-06-18,26016.45,26154.2,25848.53,26080.1,26080.1,328390000,2020,6,18,3,0.8064484957555518,1.4511935064443215,25915.712,25983.489999999998,26788.0292,54.06922723741673,-252.1434155864299,-331.57005960193914,25983.489999999998,26852.84433683916,25114.135663160836,0.012992511341743729,414615250.0,388569125.0
2020-06-17,26330.52,26400.07,26068.41,26119.61,26119.61,328830000,2020,6,17,2,0.15149481788798713,1.4502884378529857,26050.446,25952.734999999997,26740.576,50.612202877458834,-216.2615883483668,-308.50836535122465,25952.734999999997,26750.787938444544,25154.68206155545,0.02647455743430993,390357250.0,390644125.0
2020-06-16,26326.68,26611.03,25811.7,26289.98,26289.98,489500000,2020,6,16,1,0.6522685445915943,1.4538940555954427,26077.222,25923.729,26699.737200000003,54.6845926349486,-172.0937568843765,-281.22544365785507,25923.729,26616.6357721509,25230.822227849098,0.00511850008219894,410261250.0,395874125.0
2020-06-15,25270.39,25891.58,24843.18,25763.16,25763.16,461230000,2020,6,15,0,-2.0038813266499256,1.507258531155274,26024.862,25879.7575,26650.0316,44.04307335433179,-177.55367517459308,-260.4910899612027,25879.7575,26486.89408151836,25272.62091848164,-0.010059573578595327,432151250.0,398853625.0
2020-06-12,25659.42,25965.55,25078.41,25605.54,25605.54,514440000,2020,6,12,4,-0.6118038315175545,1.4423345487359378,25971.678000000004,25855.7445,26595.973199999997,47.29164122976239,-192.38166044271202,-246.8692040575046,25855.7445,26466.54719500223,25244.941804997772,-0.010278507668295411,424478000.0,403309625.0
2020-06-11,26282.51,26294.08,25082.72,25128.17,25128.17,552806250,2020,6,11,3,-1.8643231113267045,1.4961539892636755,25781.291999999998,25808.388,26539.93,43.227799503580265,-239.88744194402898,-245.47285163480947,25808.388,26490.248759312606,25126.527240687392,-0.0365002434806615,469361250.0,414041437.5
2020-06-10,27251.89,27355.22,26938.05,26989.99,26989.99,448930000,2020,6,10,2,2.1206891658952953,2.231413388833524,25955.368,25872.583,26524.9352,59.39584833309121,-125.85205774199494,-221.5486928562466,25872.583,26732.415957679266,25012.75004232073,0.03332285589256512,493381250.0,417107437.5
2020-06-09,27447.37,27447.37,27151.06,27272.3,27272.3,381430000,2020,6,9,1,1.0459803801335044,2.2232038823079265,26151.832000000002,25932.834,26516.5236,63.24412802841424,-12.553428435650858,-179.74963997212745,25932.834,26995.148503439967,24870.51949656003,0.037364805907041276,471767250.0,419313937.5
2020-06-08,27232.93,27580.21,27232.48,27572.44,27572.44,430200000,2020,6,8,0,1.1005305749790084,2.2197035995849648,26513.688000000002,26016.947,26512.411,71.13443134609884,100.29915496317335,-123.7398809850673,26016.947,27307.02419321713,24726.86980678287,0.07022740999163135,465561250.0,423482937.5
2020-06-05,26836.8,27338.3,26836.8,27110.98,27110.98,542310000,2020,6,5,4,-1.673627723915616,2.244525728407059,26814.776,26058.144500000002,26497.7324,61.810183166912324,150.76178691423775,-68.83954740520629,26058.144500000002,27434.290126416912,24681.998873583092,0.05879352671335969,471135250.0,433563937.5
2020-06-04,26226.49,26384.1,26082.31,26281.82,26281.82,372190000,2020,6,4,3,-2.27873048613223,2.321476479120802,27045.506,26080.8675,26464.748399999997,56.62343384014632,122.43613631277549,-30.584410661609933,26080.8675,27455.975708453007,24705.759291546994,0.04591062540567026,435012000.0,434716937.5
2020-06-03,25906.88,26337.75,25906.88,26269.89,26269.89,398790000,2020,6,3,2,-0.04539259457678746,2.3191979415130004,26901.485999999997,26107.6135,26432.2118,51.0138476315044,97.89671049894969,-4.888186429498006,26107.6135,27475.18220187979,24740.04479812021,-0.026680261830404617,424984000.0,435997437.5
2020-06-02,25582.52,25743.13,25523.74,25742.65,25742.65,352610000,2020,6,2,1,-2.0070125912213466,2.3670470672546924,26595.556,26104.102,26387.528,47.65050625094669,35.49600126590667,3.188651109582929,26104.102,27475.213238980654,24732.990761019344,-0.056088045379377505,419220000.0,433088937.5
2020-06-01,25342.99,25508.83,25220.66,25475.02,25475.02,338310000,2020,6,1,0,-1.0396365564539822,2.3712297228892845,26176.072,26098.063,26343.2902,46.76217980339824,-35.14735783424112,-4.478550679181881,26098.063,27479.62485376746,24716.50114623254,-0.07606943745276074,400842000.0,431100937.5
2020-05-29,25324.15,25482.8,25031.67,25383.11,25383.11,527620000,2020,5,29,4,-0.3607848001689451,2.312800057046485,25830.498,26116.441,26295.123600000003,44.1968664294314,-97.42603111402059,-23.068046766149624,26116.441,27446.178280687676,24786.70371931232,-0.06373321805408727,397904000.0,429841625.0
2020-05-28,25697.36,25758.79,25358.73,25400.64,25400.64,377800000,2020,5,28,3,0.06906167132396668,2.2156242991480135,25654.262000000002,26099.193,26254.466800000002,43.9918707203872,-143.71119073647787,-47.196675560215276,26099.193,27457.81877811711,24740.567221882888,-0.03352811943769496,399026000.0,429503625.0
2020-05-27,25298.63,25551.56,25009.87,25548.27,25548.27,411230000,2020,5,27,2,0.5812058278846566,2.203557539725081,25509.938000000002,26104.3095,26217.6926,43.778195709470744,-166.56000593087083,-71.06934163434639,26104.3095,27453.31358661201,24755.30541338799,-0.02746947170315517,401514000.0,427559125.0
2020-05-26,24781.84,25176.42,24781.84,24995.11,24995.11,424380000,2020,5,26,1,-2.1651563882799096,2.1563903289783166,25360.43,26046.26,26173.5644,43.585589227163936,-226.69010323780458,-102.19349395503804,26046.26,27482.94870070328,24609.571299296716,-0.02903896840457376,415868000.0,429279125.0
2020-05-22,24461.98,24481.64,24294.07,24465.16,24465.16,255660000,2020,5,22,4,-2.1202147139980587,2.198070287889268,25158.458,25968.27,26126.298199999997,41.033676980268076,-313.49242901118123,-144.45328096626668,25968.27,27569.72514263944,24366.81485736056,-0.03964118575765596,399338000.0,424473125.0
2020-05-21,24564.27,24718.46,24370.88,24474.12,24474.12,346770000,2020,5,21,3,0.036623508695621254,2.197979229508509,24976.659999999996,25898.403,26082.492599999998,44.44857515833932,-377.2126280756638,-191.0051503881461,25898.403,27633.951590266104,24162.854409733893,-0.03581082065987984,363168000.0,414171312.5
2020-05-20,24455.94,24649.48,24455.94,24575.9,24575.9,366510000,2020,5,20,2,0.41586786368621453,2.1897729882570682,24811.712,25823.193,26045.444199999998,20.77931824178907,-414.71793927347244,-235.74770816521138,25823.193,27653.377449823183,23993.008550176815,-0.03246926061705524,360910000.0,416077312.5
2020-05-19,24577.48,24599.5,24202.96,24206.86,24206.86,374100000,2020,5,19,1,-1.5016337143298975,2.204004732750662,24543.43,25727.555500000002,26003.308399999998,13.658263624120352,-468.81540030567703,-282.3612465933045,25727.555500000002,27687.803632663657,23767.307367336347,-0.05250492499100723,353484000.0,418340812.5
2020-05-18,24059.98,24708.54,24059.98,24597.37,24597.37,484190000,2020,5,18,0,1.6132203846347615,2.23738772719524,24463.882,25642.925,25964.4644,15.469522202284637,-474.70503045562873,-320.83000336576936,25642.925,27646.604354443432,23639.245645556566,-0.015912712526570227,365446000.0,418075312.5
2020-05-15,23454.83,23730.08,23354.15,23685.42,23685.42,491510000,2020,5,15,4,-2.27873048613223,2.3355861597367658,24307.934,25539.038,25910.587199999998,14.004976483593154,-546.6578172630761,-365.9955661452307,25539.038,27723.74519380632,23354.33080619368,-0.031871444944566174,412616000.0,419589312.5
2020-05-14,23049.06,23630.86,22789.62,23625.34,23625.34,472700000,2020,5,14,3,-0.2536581576345176,2.33520277536755,24138.177999999996,25440.028,25851.3986,16.704935703005532,-601.5940711177645,-413.1152671397375,25440.028,27785.6061085123,23094.449891487697,-0.034680715792845596,437802000.0,417502312.5
2020-05-13,23702.16,23708.9,23067.64,23247.97,23247.97,469950000,2020,5,13,2,-1.5973103455865556,2.3269965387390443,23872.591999999997,25346.018,25786.9602,15.303095018301903,-667.8831125011493,-464.0688362120199,25346.018,27886.81581962808,22805.22018037192,-0.0540338298902584,458490000.0,413359500.0
2020-05-12,24292.84,24382.09,23761.58,23764.78,23764.78,359480000,2020,5,12,1,2.1206891658952953,1.5864267235331264,23784.176,25184.7575,25729.209199999998,27.236085822604693,-670.9807590265846,-505.45122077493284,25184.7575,27695.447281911762,22674.067718088238,-0.01826259167855726,455566000.0,408887000.0
2020-05-11,24256.45,24366.21,24070.22,24221.99,24221.99,352400000,2020,5,11,0,1.9238974650722662,1.6460409543911594,23709.1,25032.242000000002,25673.5322,36.18151300538832,-629.2885930960692,-530.2186952391602,25032.242000000002,27373.89203114318,22690.591968856825,-0.015260981153676134,429208000.0,407435500.0
2020-05-08,24107.82,24349.9,24107.05,24331.32,24331.32,335760000,2020,5,8,4,0.4513667126441634,1.6173431536512979,23838.280000000002,24870.186,25623.3506,38.445194899929895,-580.7309292690697,-540.3211420451421,24870.186,26899.4060188268,22840.9659811732,0.0272699407483592,398058000.0,402713500.0
2020-05-07,23837.21,24094.62,23834.39,23875.89,23875.89,369890000,2020,5,7,3,-1.8717850079650433,1.6247865398744645,23888.39,24708.4315,25567.251,34.71952473437679,-572.3997575610883,-546.7368651483314,24708.4315,26485.68025329136,22931.182746708637,0.01060513838107724,377496000.0,394092500.0
2020-05-06,23978.88,24054.59,23661.14,23664.64,23664.64,377450000,2020,5,6,2,-0.8847837714112461,1.5226346733917648,23971.724000000002,24577.572500000002,25507.1048,31.360643441398167,-576.2012639715176,-552.6297449129687,24577.572500000002,26249.3115969022,22905.833403097804,0.01792285519983028,358996000.0,394355500.0
2020-05-05,23958.88,24169.72,23868.91,23883.09,23883.09,369710000,2020,5,5,1,0.9231072181955957,1.5533474828569913,23995.386,24458.232500000002,25450.072399999997,38.21543326579229,-555.1870451879913,-553.1412049679733,24458.232500000002,25952.671796263494,22963.79320373651,0.004978375562492143,361042000.0,392901500.0
2020-05-04,23581.55,23769.56,23361.16,23749.76,23749.76,355360000,2020,5,4,0,-0.55826109603071,1.5107821046964058,23900.94,24358.588,25387.6656,41.722781441629046,-543.0320071645656,-551.1193654072918,24358.588,25754.976672320066,22962.199327679933,-0.019495920855388094,361634000.0,393039000.0
2020-05-01,24120.78,24120.78,23645.3,23723.69,23723.69,418160000,2020,5,1,4,-0.10976953030261694,1.5040686745063978,23779.413999999997,24271.021500000003,25329.287599999996,41.35172324776829,-529.4000884035959,-546.7755100065526,24271.021500000003,25590.13990665672,22951.903093343284,-0.02497316216300638,378114000.0,397031500.0
2020-04-30,24585.57,24585.57,24186.9,24345.72,24345.72,487840000,2020,4,30,3,2.1206891658952953,1.6437785848142925,23873.379999999997,24219.152,25294.485999999997,47.631337391898505,-463.06613395094246,-530.0336347954305,24219.152,25431.403376109098,23006.9006238909,0.01967800990874058,401704000.0,395042500.0
2020-04-29,24490.37,24764.77,24453.99,24633.86,24633.86,455290000,2020,4,29,2,1.183534518592988,1.6718705863765535,24067.224,24180.813000000002,25265.657199999998,54.46843422715971,-382.8324530099635,-500.59339843833715,24180.813000000002,25278.854308529084,23082.77169147092,0.04095646500432726,417272000.0,398917000.0
2020-04-28,24357.17,24512.24,24031.2,24101.55,24101.55,400250000,2020,4,28,1,-2.1608874938803813,1.7213335904875862,24110.916,24108.477,25233.5664,44.960933053644894,-358.0720197597948,-472.08912270262874,24108.477,24998.035605598354,23218.918394401644,0.00914705760435508,423380000.0,398368000.0
2020-04-27,23866.15,24207.65,23840.61,24133.78,24133.78,389390000,2020,4,27,0,0.13372583920951975,1.664422362635485,24187.72,24065.4105,25194.8964,55.54895496084198,-332.0211729710936,-444.07553275632176,24065.4105,24851.63018704973,23279.190812950274,0.01616942655420517,430186000.0,396618500.0
2020-04-24,23628.24,23826.0,23417.68,23775.27,23775.27,376020000,2020,4,24,4,-1.485511179765453,1.63083179391723,24198.036,24030.916,25152.598200000004,51.72791329662301,-336.42633662130174,-422.5456935293178,24030.916,24803.710800684206,23258.121199315796,0.0021741980273726202,421758000.0,402636500.0
2020-04-23,23543.09,23885.36,23483.35,23515.26,23515.26,389290000,2020,4,23,3,-1.0936153406459814,1.6442726126616771,24031.944,23982.972999999998,25097.162800000002,53.166110335906865,-356.7852957589712,-409.3936139752485,23982.972999999998,24758.962252309095,23206.9837476909,-0.034111129184103084,402048000.0,404762500.0
2020-04-22,23437.34,23613.1,23339.6,23475.82,23475.82,352880000,2020,4,22,2,-0.1677208757207005,1.6381825842013475,23800.336,23927.968999999997,25050.131999999998,46.14075763808386,-371.8163287499192,-401.8781569301827,23927.968999999997,24682.658159620467,23173.279840379528,-0.04701009098858244,381566000.0,404081000.0
2020-04-21,23365.25,23365.25,22941.88,23018.88,23018.88,485140000,2020,4,21,1,-1.9464282823773549,1.6594371317952779,23583.802,23868.57,24995.8102,33.9305510662567,-415.8066101103541,-404.663847566217,23868.57,24712.556468131832,23024.583531868167,-0.04492117726868183,398544000.0,409633000.0
2020-04-20,24095.1,24108.69,23627.19,23650.44,23650.44,423410000,2020,4,20,0,2.1206891658952953,1.7429658921781788,23487.134,23821.2235,24952.561400000002,42.01912933398972,-395.1525386963258,-402.76158579223875,23821.2235,24596.510874632357,23045.936125367643,-0.02002752987720946,405348000.0,406594000.0
2020-04-17,23817.15,24264.21,23817.15,24242.49,24242.49,525950000,2020,4,17,4,2.1206891658952953,1.631424349871169,23580.577999999998,23849.076999999997,24925.4952,54.1637136782424,-327.23835125004916,-387.6569388838008,23849.076999999997,24643.609826942076,23054.54417305792,0.01965151184402969,435334000.0,408316000.0
2020-04-16,23543.66,23598.08,23211.38,23537.68,23537.68,471050000,2020,4,16,3,-2.27873048613223,1.7664952104590128,23585.061999999998,23844.694,24895.9378,48.703399593127294,-326.5241775955583,-375.4303866261523,23844.694,24645.36701885492,23044.02098114508,0.0009534234365260463,451686000.0,408233500.0
2020-04-15,23600.72,23649.72,23233.32,23504.35,23504.35,437630000,2020,4,15,2,-0.14160274079688673,1.7269280208395725,23590.768,23857.513,24851.1128,45.98005417384879,-324.90237000192064,-365.32478330130596,23857.513,24625.50218108755,23089.523818912447,0.0012152930121289707,468636000.0,406617500.0
